material_id,pretty_formula
mp-1095577,Tm4B3C4
mp-8655,SmSiRu
mp-1218109,SrPrFeCoO6
mp-1216450,V6GaSb
mp-1189638,Sm7Rh3
mp-11912,NaNd2IrO6
mp-600428,Mn3Sn2
mp-1187427,Ti2FeOs
mp-1217124,Ti2Co3Sn2
mp-1113880,Rb2AlCuF6
mp-1112075,K2YAgCl6
mp-276,TbNi2
mp-1079852,ErZnPd
mp-1205760,Sr2LuNbO6
mp-1030709,TeMoSe
mp-755304,Mn6O5F7
mp-755717,SmHoO3
mp-862895,Er2ZnRu
mp-12977,Dy2CdPd2
mp-865228,LiScPt2
mp-1183550,CaTmRh2
mp-1084,ZrB12
mp-1080060,LaAlO3
mp-22261,InCuTe2
mp-973850,HoGa3
mp-1105922,Ba2DyGaTe5
mp-1105948,Ce5Sn3
mp-1189317,Mg2CrB2Ir5
mp-33569,Sr(LaSe2)2
mp-1207893,V5Se8
mp-22249,CeSbRh
mp-1111621,K2NaScCl6
mp-4088,La(FeSi)2
mp-561947,CsHgF3
mp-5402,CaTl2O4
mp-989612,LaCrN3
mp-1103196,TaFeGe
mp-1218056,Ta4AgS8
mp-510493,Ce5Ge3
mp-34126,Cu4SnP10
mp-1020108,LiCaMgSiN3
mp-1314210,Li(NiO2)2
mp-1105572,Ce2Co17
mp-2739,TeO2
mp-1111695,K3CrF6
mp-1078348,CeGa3Pd
mp-7589,Mg2NF
mp-1215961,YFeNi4
mp-19071,Co2SiO4
mp-1189563,CsCoO2
mp-1077744,SmCuPb
mp-558378,Pd3S
mp-1189825,Tb6RhBr10
mp-1103822,YbWClO4
mp-554252,K2NaCrF6
mvc-11612,Mn2ZnO4
mp-1183640,CdHgPd2
mp-754093,Gd2CdO4
mp-27475,WSCl4
mp-1216370,VCuSnS4
mp-976277,Nd(NiBi)2
mp-1227047,CaYb3
mp-13516,TmAl3(BO3)4
mp-11603,KNd2CuS4
mp-1216956,TiFe2Bi2PbO9
mp-770192,Li2CrO3
mp-1094239,MgSn2
mp-1080127,YbCdPb
mp-979273,TePd3
mp-867140,SmZn2Ag
mp-23667,RbP(HO2)2
mp-1206055,NdSi2Ag
mp-1187712,TmZr3
mp-12546,TiCu3
mp-866163,YInRh2
mp-22075,In7Pt3
mp-1187073,Sr
mp-972396,Ti2MnRe
mp-1299651,LiMn3O4
mp-1103814,K5(CN2)3
mp-998418,MgAgF3
mp-1019,YNi2
mp-1212195,Ho5SbPt2
mvc-13015,Cu3(SnO3)4
mp-1206854,TiMnP
mp-2874,In2Si2O7
mp-1112517,Cs2RbGaCl6
mp-29417,Na3ScBr6
mp-6114,La3Ni2B2N3
mp-10767,CsK2Yb(PO4)2
mp-10437,Ba(CuSe)2
mp-1180,MnPt3
mp-1184171,ErAl3
mp-979234,Sm3Y
mp-978085,Pr2TlAg
mp-1184988,Li2SmAl
mp-675778,NaY2F7
mp-756629,Li5MnF8
mp-542106,SbPd2
mp-1206573,K3Bi2
mp-1188728,CdI2
mp-753428,TiVO3
mp-1221898,Mn2GeRu
mp-568400,Sc(AlC)3
mp-569289,Hg
mp-20715,Pr2InGe2
mp-1104423,Ba2YAg5S6
mp-619747,Na3GdBr6
mp-1185447,LiYbPd2
mp-755745,LiBi(BO3)2
mp-9855,KHfCuS3
mp-1205754,Na2CeF6
mp-12515,LaZnSbO
mp-755272,Li3V5O8
mp-14437,RbYO2
mp-975109,RbNa3
mp-1224,HgO
mp-1183658,Cd3Bi
mp-13819,KAgF3
mp-1019052,ReN
mp-1079332,HfCuSiAs
mp-1078313,Bi2Pt
mp-567652,Cs2LiYCl6
mp-988,Si3N4
mp-1217111,Ti5Al11
mp-1189790,NdFe4(CuO4)3
mp-864963,Dy2CuIr
mp-1106232,PrAl
mp-753315,Mg3ZnO4
mp-1216495,V5Si6W5
mp-1522393,BaSrCeHfO6
mp-22713,Ce2Ni2Sn
mp-1226008,CoAsSe
mp-10069,Ce(P3Ru)4
mp-1068167,Sr2Ge2Pb
mp-11790,LaCuSe2
mp-865597,NdPbAu2
mp-976726,LiDyO2
mp-3038,Al2HgSe4
mp-1208721,Sr4CaSi3
mp-1205725,Rb3PrF6
mp-754714,Li2MnF4
mp-1225366,Dy2FeCo3
mp-979917,DyYRh2
mp-753935,LiNiSnO4
mp-1079613,Sm(GeIr)2
mp-1189612,NaCuSO4F
mp-568333,K2SnBr6
mp-1094602,LiMg3
mp-1219071,SmEuB12
mp-11304,Li2CdPb
mp-867136,LiTm2Co
mp-11596,PrBPt3
mp-4019,CaTiO3
mp-2313,MgIn
mp-568266,Tm2NiAs2
mp-20742,EuPSe3
mp-27587,Li8Pb3
mp-31025,Sc5NCl8
mp-1104879,Li2H6PtO6
mp-1207770,Y5BiPt2
mp-1212884,DyRhO3
mp-1222078,Mn(CuTe)2
mp-1259944,Cs2Si(HO2)2
mp-6653,Ba2ErNbO6
mp-1223291,La2Cu3Ni
mp-697047,Li3H4Rh
mp-1018681,DyZnIn
mp-1228679,Ba(B2Pt3)2
mp-777469,VO2
mp-643788,Na2Sn(HO)6
mp-1184250,EuTlHg2
mp-408,Mg2Ge
mp-1080350,CeSe2
mp-7581,MoSe2
mp-1182102,BaH2
mp-756527,LiFeO2
mp-1061766,CeNiAs
mp-1178214,FeSnO3
mp-1523297,KLaMgWO6
mp-865437,Lu2ZnRu
mp-1080661,Gd2SnAu2
mp-1220820,NaBi3(ClO2)2
mp-755420,SrSm2O4
mp-865871,Li2ZnAu
mp-776618,Li4VCr3O8
mp-1206746,PrSiAg
mp-20227,NaMnP
mp-1207805,VSi3Mo4
mp-1079758,TbHO2
mp-996999,CuHO2
mp-1111237,K2NaCeBr6
mp-772421,KLi2FeO3
mp-1218762,Sr2Li7CuN4
mp-1214348,BaLaAgTe3
mp-21845,FePd3
mp-1077521,GdCo2B2C
mp-1220778,Nd4MnSn8
mp-38099,Rb4Cl2O
mp-1185262,LiPd2Au
mp-1018797,MgAgSb
mp-4820,ZrSiO4
mp-981208,YTmHg2
mp-1113298,Rb2CuMoCl6
mp-570102,HoSiRu2C
mp-1184582,HfNbRu2
mp-7350,Li(YSi)2
mp-1247447,Mg2Sc3MnS8
mp-1018093,CaGaGeH
mp-1183586,CaInPd2
mp-975650,Pr2ZnHg
mp-1113043,Cs2KMoBr6
mp-6062,YAl3(BO3)4
mp-1222612,Li2SnIr
mp-1018722,HgSe
mp-1021506,La(P3Os)4
mp-1188487,Zr5SnPb3
mp-1103265,Y3(CuGe)4
mp-1212255,Ho4Ga12Pt
mp-1296002,NaCoO2
mp-862669,BeFe2Si
mp-1188323,Ti2O3
mp-1207962,Tm2MnC4
mp-1205966,Sr2Zn3(AsO)2
mp-20099,In6WO12
mp-753668,Ba2GdSbO6
mp-1218574,Sr4Hf3TiO12
mp-23293,TbCl3
mp-1028433,Te6MoW3Se2
mp-765345,Li3Ni5OF11
mp-20393,Sr2InPt2
mp-561495,Cs4CuSi2O7
mp-1077837,LaScGe
mp-555212,Ba2InBrO3
mp-1218393,SrCaMn2O6
mp-12388,Er3Al3NiGe2
mp-1229004,AlCr4CuSe8
mp-1210351,Na3YbBr6
mp-1223236,La4CeZn5
mp-1224916,FeSiMo
mp-1094882,MgZr
mp-753328,Li5Mn3(CoO5)2
mp-4953,CdGeAs2
mp-1103982,Lu2CdSe4
mp-1184007,Ce2MgIn
mp-1188645,Y2S3
mp-1226337,Cr9FeB6
mp-30853,Tl2Pt3
mp-1209220,RbFe(SO4)2
mp-559702,Pr2Ta2Cl2O7
mp-542065,CdAgSb
mp-772649,LiVFeO4
mp-1186727,Pr3Sm
mp-772099,Cd(CuO2)2
mp-22965,BiTeI
mp-690785,Na2H6Pt
mp-633,LaSn3
mp-1224005,In3SbTe2
mp-1226786,Ce2ZrO6
mp-20082,Yb(As2Rh3)2
mp-1111249,K2LiPrBr6
mp-1217910,TaMoS4
mp-1205488,Yb3(CuSi)4
mp-1287707,Na(CoO2)3
mp-10086,YSF
mp-980649,TiNbRu2
mp-1026348,Te2W3Se4
mp-1183687,CoPd3
mp-756803,Li3Fe4NiO8
mp-554116,BaPb2BrF5
mp-865860,Li2TmIn
mp-1209009,Sc2Mn3Si
mp-10398,HoNi4B
mp-1078453,BaAlGeF
mp-1104574,Er3Ga8Rh3
mp-1211797,La5CoGe3
mp-972238,Ti2VIr
mp-1104438,Hf(GaFe)6
mp-1223464,KCrSnS4
mp-1188022,ZrMnRh2
mp-755225,Li8ZrO6
mp-1220595,Nd2In3Cu
mp-2030,RuS2
mp-1224451,Hf5Sc5Si6
mp-504985,Ba(GaPt)2
mp-38077,KCe5S8
mp-7739,Ba2ZnF6
mp-1189138,Y5Sb3
mp-1184593,Ho2IrPd
mp-13535,Tb2ZnNi2
mp-1213867,Ce2(CN2)3
mp-9575,LiBeSb
mp-28865,Os(SCl6)2
mp-4826,CaCuO2
mp-1227940,BaGaSi
mp-9365,RbTbS2
mp-626791,VHO2
mp-571030,TlPd3
mp-1094448,Mg2Zn
mp-21415,Dy(NiGe)2
mp-765238,Li4V3OF11
mp-29456,Rb2IN3
mp-1094254,Zr5Sn
mp-756552,Mg(NiO2)4
mp-6544,LuNi2B2C
mp-677318,LiNi4O5
mp-1112654,Cs3AlI6
mp-510596,EuCuSeO
mp-11212,LaAsPd
mp-755802,K2MgO2
mp-867959,Li3Ti2VO6
mp-1080254,Cs2Se
mp-1101768,La3(ZnPd)4
mp-21885,Ca2InPt2
mp-752862,Li5Co2Cu3O10
mp-1218265,SrLa3Cr4O12
mp-1219327,Si5GeW10
mp-22921,TbBi
mp-1101152,Li2MnCrO4
mp-1220924,NaPrTi2O6
mp-572526,SbBr(OF3)2
mp-1219014,SmGa3Cu
mp-20782,LiInTe2
mp-1219315,Sm2(InSn)3
mp-1521908,Sr2ZrNbO6
mp-1106409,Tb4ZrAl15
mp-1179901,NaCu3NiSe4
mp-1211270,KYbBr3
mp-1211699,K2RbLuV2O8
mp-1187638,Tl3In
mp-644762,Eu(ZnSn)2
mp-764046,V3(O2F)2
mp-998746,TlGeBr3
mp-1286265,Ba3Cr2O8
mp-1190067,Er5Pt3
mp-1079822,Hf2InPd2
mp-1018029,CuPd
mp-1187172,SrHN
mp-9897,Te3As2
mp-1104365,Y5Ir2
mp-642737,Cu2H3ClO3
mp-2280,CuSe2
mp-567998,ICl
mp-1186228,NbSiRu2
mp-755547,LiVF4
mp-1112492,Cs2TlGaBr6
mp-976598,LiHf2Ir
mp-7263,CaGaN
mp-2014,DyP
mp-1215491,Zr2Al3Cr
mp-1217687,Tb2Al3Fe
mp-12647,TbNbO4
mp-23066,Pb5(SI3)2
mp-1079893,BaTiSe3
mp-1077503,TiSi2
mp-1103757,Cu5Sn2Se7
mp-570232,TbCl3
mp-1221064,NaEuTi2O6
mp-1187876,YRh2Pb
mp-1120769,RuPt
mp-1211056,LiMoN2
mp-1189927,EuZrS3
mp-978960,Sm3Tm
mp-972228,Zr3As2
mp-1226710,CeY4Zn5
mp-12668,Tb2SO2
mp-4881,Er(SiNi)2
mp-865487,VZnRh2
mp-1102776,Yb2Pt
mp-998235,CsTlF3
mp-547517,Sr2Cu3(ClO2)2
mp-11512,LiAl2Ir
mp-1105449,SmTl(PSe3)2
mp-1113356,Cs2NdCuBr6
mp-1105674,Mg2BeB2Ir5
mp-984048,CeYIn2
mp-568809,Ba5Al5Pb
mp-1185349,LiEu2Hg
mp-626727,SrH4O3
mp-1220309,Nd2Sn4Rh
mp-11687,VTe2
mp-553896,K3MoF6
mp-867339,CsK2Bi
mp-999558,Mn2SiNi
mp-27837,NaHF2
mp-14635,Rb2VAgSe4
mp-1206621,KYbI3
mp-1188590,TaReSi
mp-568252,Rb2Hg2PdCl8
mp-759738,LiFeSiO4
mp-28480,Sc2NCl2
mp-1539332,TiZnF6
mp-1079250,SmNiSb2
mp-1223581,K8Sb2Te
mp-1024989,YB2Pd2C
mp-754167,Mn5OF11
mp-756124,TbCrO3
mp-1104815,LaMg12
mp-1224283,HfTaB4
mp-1077547,TmNi4Au
mp-23705,Na3AlH6
mp-1103095,TbGaCo
mp-558102,KLiSi2O5
mp-11307,MgCd
mp-541669,LiFe2F6
mp-1106172,BH5NCl
mp-10326,Zn(ReO4)2
mp-776167,CeAlO3
mp-1208604,SrTi4(CuO4)3
mp-1038814,MgCd
mp-1095016,CaMg2
mp-1222206,Mn10(SiGe)3
mp-2013,HoTl3
mp-643263,Na3VH6O7
mp-1187219,Ta3Pt
mp-3653,Mg(SbO3)2
mp-1184365,EuAu3
mp-1112964,Cs3TbCl6
mp-571363,YbSbPd
mp-770855,VCrO3
mp-772478,Li4Co3TeO8
mp-14628,ZnSnO3
mp-11695,Rb2Pd3S4
mp-20111,EuAl2
mp-1227033,CaSnHg
mp-973874,LiLa2Al
mp-18740,V2Cd2O7
mp-15120,RbFe2Se3
mp-542844,V2O5
mp-1080080,LaAlO3
mp-757905,Li3Ti(PO4)2
mvc-3192,MgNiF5
mp-1312206,V2FeO6
mp-1539,ZrTe
mp-1208711,SmBr2
mp-2306,LaMg3
mp-30811,Ni4W
mp-1105161,TlCu2(SeO5)2
mp-768941,Sr3TeO6
mp-1205960,K2SnF6
mp-562517,CaMg(SiO3)2
mp-1221497,MnZnTe2
mp-864971,MnSnRu2
mp-1225811,Cu2S
mp-4538,TaSnS2
mp-542595,Ge2W
mp-570412,Yb(NiP)2
mp-35906,Y(AgCl2)3
mp-4563,Ti3TlC
mp-1213800,Ce3ZrSb5
mp-20539,ScIn3
mp-1227310,Ce2(InSn)3
mp-1185973,MgSn
mp-776687,Li5FeF8
mp-29676,Dy3AlC
mp-27835,K2OsBr6
mp-556492,CoPtF6
mp-15722,Fe2B4Mo
mp-757072,Li3Mn(FeO3)2
mp-752787,VOF3
mp-997099,PdAuO2
mp-1218136,Ta4NiS8
mp-1094961,Mg3Al
mp-1189719,Er3Tl2Cu5S8
mp-11356,La3Co2Sn7
mp-1106063,Pr7Pt3
mp-763331,LiMn2F5
mp-570205,PrSe2
mp-571210,YGaI
mp-9760,BaTb2PdO5
mp-1206743,HfS
mp-3828,BaAl2O4
mp-1219305,Si3NiMo12
mp-1018060,GaCo2Ni
mp-2034,W2C
mp-1224707,Fe2AsP
mp-16518,TmAl4Ni
mp-2398,ScSn2
mp-755284,Cr4OF11
mp-8279,Ba(CdP)2
mp-22052,Zn(InS2)2
mp-989190,ScBrO
mp-1516967,NaEuZrWO6
mp-1208276,Ti2SiNi3
mp-1185321,LiAl2Au
mp-1180973,MgO
mp-1102431,TbFe2
mp-20760,La2In
mp-1079239,Ho6MnTe2
mp-1217185,Ti3CoS6
mp-1025322,V(CoSe2)2
mp-29666,Bi2Te2Se
mp-20565,MnCoGe
mp-1190406,KHgI3
mp-1220437,Nd2MnFe3Si4
mp-1188432,Dy4Ga12Pd
mp-1183766,Cs2KRb
mp-646,PrCd
mp-1215372,Zr4NbAl3
mp-760276,Li5MnOF5
mp-761282,DyWO4
mp-977535,ErAlAg2
mp-1206762,Tb2NiAs2
mp-1228380,Ba4Pr3BiO12
mp-636287,Eu3(GaNi)4
mp-996994,FeAuO2
mp-1103812,V4GeS8
mp-31337,InPd3
mp-1188110,Lu(BRh)4
mp-625677,Y(HO)3
mp-1224031,In2AgSe3I
mp-984726,Dy(Al2Cu)4
mp-1189962,PrScS3
mp-13357,Yb2MgSi2
mp-753670,CaPbI4
mp-1076319,Ca2Fe2O5
mp-1018098,Ba2BrN
mp-1226528,CeYAl4
mp-1177566,Li3Ti2NbO6
mp-1205775,La4B2N5
mp-753897,Li2Nb2Fe3O10
mp-849241,LiNiO2
mp-1228502,Al2SiAg7
mp-1208428,Tb5Ni2Bi
mp-6074,KRb2TiF6
mp-1207809,Y12Co5Bi
mp-756288,Li3Cu4SnO8
mp-555949,KEuPdO3
mp-1223467,La2Ni4Ge3P
mp-1188364,Tl2Hg3S4
mp-1519163,SrEuHfZrO6
mp-559106,KLi3PbO4
mp-1215651,Zr3Fe(CuS4)2
mp-864772,LiSc2Au
mp-28645,CaNiN
mp-569661,YbInCu4
mp-1207113,Rb(PRh)2
mp-1226371,Cr2Se3
mp-1224870,Ga5Ag13
mp-1222104,Mn4Co4Si3Ge
mp-558183,MoS2N2Cl5
mp-21422,YCoC
mp-8382,CePO4
mp-1222432,Li3MnAs2
mp-22330,TlVO3
mp-1184499,GdErIr2
mp-19279,Li2MnO2
mp-1111212,K2RbInCl6
mp-569544,ZrTe
mp-1184393,Gd2IrRu
mp-1219226,SiNi3W2
mp-546621,ErBi2BrO4
mp-755231,LiTeO3
mp-1114451,Rb2NaPrCl6
mp-4025,TmNiSb
mp-4551,SrHfO3
mp-1222012,MgBe4Cu
mp-1301543,Mn3(OF2)2
mp-21404,NaCoF3
mp-1188289,Cs3Re2Cl10O
mp-1178135,KLuO2
mp-1728,LuRh2
mp-570443,Tl2CN2
mp-10861,Hg
mp-1018715,Hf5Pb
mp-570692,In5B4Ir9
mp-3378,SrHfO3
mp-898,HoAl3
mp-1220205,Nd5S4
mp-1185966,MgSc3
mp-1224941,FeMo2
mp-1218149,SrNbNO2
mp-1552,Mo2C
mp-1221716,Mn4CdO5
mp-865899,Ti3Os
mp-754140,CaSeO3
mp-1078991,ErTe3
mp-567338,Pr(SiPt)2
mp-1210585,Mg(ZnSb)2
mp-21141,Fe2CuGe2
mp-759825,BiOF
mp-1229133,CsPHO3F
mp-1206051,NdAl2Ni
mp-972071,V3Mo
mp-1186227,Nb3CoSe6
mp-1518526,Sr2ZrTiO6
mp-1212439,Hf5Al3C
mp-39681,NaTi2BiO6
mp-754310,Fe5(OF2)4
mp-1102597,SmCo4B
mp-19946,YInCu2
mp-685977,Gd5AgSe8
mp-1225527,Eu2(ZnNi)5
mp-1223935,Ho2Si3Pd
mp-9958,Ti2GeC
mp-7611,Li2CaGeO4
mp-510696,Cs4Sn2Au7
mp-5260,Ho(GeRu)2
mp-752749,NaCo3O4
mp-1218042,TaCo4Mo
mp-1274195,YCoO3
mp-27891,Bi2SO2
mp-1702,LaRh2
mp-28488,CuPtF6
mp-1218240,SrLa2(CuO3)2
mp-1078801,CsI
mp-1542604,MnZnF6
mp-1183625,CaYbIn2
mp-22470,La(FeAs3)4
mp-1183788,DyHo3
mp-1206347,La4Co2Sn5
mp-1228752,Al4Cu15
mp-181,KGa3
mp-1189524,Tb6IrBr10
mp-1068243,Lu2InNi2
mvc-13150,Ca(FeO2)2
mp-977376,TbCdAu2
mp-626735,BaH4O3
mp-1517108,BaSmEuWO6
mp-1303200,NaNi2O3
mp-780243,Li5Ti2Cu3O10
mp-12856,Pr(AlSi)2
mp-550908,SrHfO3
mp-2000,CuSe2
mp-1185071,LaNdMg2
mp-1113717,Rb2AgMoCl6
mp-14304,Lu2MgS4
mp-30922,Ho6CoBi2
mp-568191,SrLuCuSe3
mp-1206445,ReW3
mp-867110,Sc2CoOs
mp-1211407,La3Ni3Bi4
mp-20983,V2InC
mp-13406,LaAgPb
mp-17236,Ba(Ni2B)6
mp-1027302,Te2Mo3W(SeS2)2
mp-13170,KNaGdNbO5
mp-23969,ZnH2SeO5
mp-1213692,CsAg3Te2
mp-867371,K2Y4Cu4Se9
mp-1103550,NdGaNi
mp-1225733,Cu6SnGe
mp-755340,Tb2SeO2
mp-1216295,VRe11B4
mp-1207399,Zr3Tl2(CuSe4)2
mp-21025,Nd2Cu2O5
mp-1247228,LuMgMnS4
mp-1095502,TaCoGe
mp-1216837,Tl2FeCu3S4
mp-1218364,SrCaTi2O6
mp-1112219,K2CuSbCl6
mp-1114605,Rb2TlAsI6
mp-1223019,LaC2
mp-849768,Li3CrCo3O8
mp-11231,YAl3
mp-1209075,RbYbZnTe3
mp-30612,Er7Rh3
mp-777840,LiFe(SiO3)2
mp-1111140,K3NiF6
mp-1228160,Ba3P4O13
mp-757238,GdAsO4
mp-1220517,Nb4Co(CS2)2
mp-642644,V2H
mp-1095472,ZrGeIr
mp-1225403,Dy(CuSe)3
mp-12058,Er(PRu)2
mp-1209823,Ni2PPd
mp-978857,SrHgO2
mp-1105932,Li2MgSi
mp-1101261,VCr2O6
mp-1218854,Sr2CeYCu2RuO10
mp-1216930,TiFe5O8
mp-1216439,V6CoNi
mp-8479,Tl4SiS4
mp-23083,KAs4BrO6
mp-615314,ScCoC2
mp-1222955,LaPrCr2O6
mp-1095546,ReO2
mp-1400,HfW2
mp-1216116,Y2ZrWO8
mp-1214857,AuCl4
mp-1217655,Tb4Ni3Ge8
mp-20794,Sr2NiWO6
mp-1831,SrAu5
mp-675526,FeCoAs
mp-1103033,SrMgPt
mp-21234,EuZnSi
mp-6782,Li2ZrTeO6
mvc-14096,Cu3(GeO3)4
mp-1217171,TiAlFe
mp-753371,LiCuS
mp-30755,La2Sn5Rh3
mp-1205933,Sm2CdAu2
mp-1030107,Te6MoW3Se2
mp-1224717,Gd3SOF5
mp-3896,Y(SiIr)2
mp-1227508,BiSbSe3
mp-21080,La(NiSn)2
mp-1226264,Cr4GaS8
mp-1185999,MgPb2
mp-866280,CaSmRh2
mp-1113034,Cs2KSbBr6
mp-1025296,SnPPd5
mp-626417,CsH3O2
mp-12978,SnO2
mp-1225215,EuGaCu
mp-1214693,Ba2DyCoCu2O7
mp-755744,Co3OF5
mp-10094,Tm5(ReO6)2
mp-3278,Pr(SiPd)2
mp-27360,ReBiO4
mp-1017629,MgNiH3
mp-755032,Cu3(TeO5)2
mp-1276430,FeNiO3
mp-2583,TiRh
mp-30710,Pr2Zn17
mp-16358,ZnNi2Ge
mp-568971,Ag2Se
mp-1215580,Zn5SeS4
mp-1189783,PrAlPd2
mvc-4111,Ca2VSbO6
mp-1212668,GaAg(SO4)2
mp-1227440,Bi2Sb2(TeSe)3
mp-1246058,Ca4ReN4
mp-1025386,HgPPt5
mp-1188312,EuGePd2
mp-28954,Tl2PdSe2
mp-12324,CsVP2S7
mp-30376,ErInAu2
mp-1225054,Fe4TeSe3
mp-11482,MoIr3
mp-1228081,BaHgPb
mp-15221,Rb2NbCuS4
mp-13683,HfGe2
mp-977433,ErMgZn2
mp-1095029,Dy(BIr)2
mp-1222968,LaSm3Cr4O12
mp-1114370,Rb2TlBiF6
mp-4448,Y3AlC
mp-13065,Ho2O3
mp-1227366,BeZn3S4
mp-1189731,PBr3O
mp-2439,ZrNi5
mp-1103090,Pr3(NiGe)4
mp-20909,La3In
mp-568967,Ba5Ga5Sn
mp-16753,LuCuPb
mp-1184009,GaCo3
mp-1215200,ZrTi
mp-1209373,Rb3GdV2O8
mp-1025201,Rb2PdCl4
mp-3805,Al(FeB)2
mp-1001786,LiScS2
mp-755167,InCoO3
mp-1186378,NdGdIr2
mp-510456,Zr(MoO4)2
mp-1219108,SmAlCu
mp-29828,K2Cu2Te5
mp-1025289,Ce2Fe2Si2C
mp-1186162,NaCu3Te2
mp-1246178,Ba3WN3
mp-1247158,Mg2CrCo3S8
mp-1206921,TiAsPd
mp-567517,Er5(CoTe)2
mp-23516,Cu2Cl2O
mp-755549,Y2TeO6
mp-1185080,KRb3
mp-1221427,Na(V3S4)2
mp-1084828,La3Al
mp-1079703,SmSb2Au
mp-1079508,Y2InCu2
mp-568388,BiI
mp-7090,NaMgSb
mp-1211687,La5Ge3O
mp-1189098,Eu3(AlAs2)2
mp-1189762,EuCrO3
mp-20217,EuPS3
mp-1181189,H2
mp-1079093,TmSiAg
mp-1103859,Tl(Mo3S4)2
mp-19389,Ba2NdMoO6
mp-1227795,BaSr3(SnO3)4
mp-561710,CsSnS3
mp-567404,YbIn4Pd
mp-1072082,YbFeSi
mp-1291989,LiV3O5F
mp-9529,DyGeRh
mp-1188019,Zr2ReRh
mp-11387,HfGa3
mp-568814,HoSnAu
mp-758134,Li2AgF5
mp-557434,ZrMnTlF7
mp-30607,ErMg2
mp-21199,Na3(GePt)4
mp-1183822,Dy5Mg
mp-1187834,Tm3In
mp-553248,CsLaNb2O7
mp-31112,Tb3GaO6
mp-570136,CuI
mp-1225314,DyB4(IrRh)2
mp-1079659,Ta(BMo)2
mp-1184796,H3F2
mp-864938,Mg3Tl
mp-545482,PdSeO3
mp-1206450,Lu2NiGe6
mp-42022,Cs2RbZrOF5
mp-1246788,Mg2NbN3
mp-1222716,Li(TaS2)2
mp-755117,Ba2IrO4
mp-568598,Cu2HgI4
mp-1018105,Zr2Zn
mp-13931,Ba2TbReO6
mp-554858,Cs2NaMnF6
mp-1222557,Lu4CoSn8
mp-1217361,Ti2FeB2Ru2Rh3
mvc-7383,ZnCr2O7
mp-1094016,YbMnSb2
mp-756106,TbCeO4
mp-1112436,Rb2NdCuCl6
mp-1212511,Ge3(SbTe3)2
mp-1027440,MoW(SeS)2
mp-1105890,Lu3Tl2Cu5Se8
mp-954,BaB6
mp-8412,LiCeO2
mp-1209957,NaTlSe2
mp-4835,LaCuSi
mp-1224062,Ho2Ge4Pd
mp-7596,NbNO
mp-3895,Ho(SiRh)2
mp-1224952,Ga2CuAg(TeSe)2
mvc-13239,TiF4
mp-757021,KGdO2
mp-1222733,LaZn4Ni
mp-10635,SnSb
mp-1188096,Tm5Ge3C
mp-1027,HfRh3
mp-1246975,CdSiN2
mp-865870,LiZr2Os
mp-865,CaB6
mp-1079402,CeSi2Ir
mp-1105637,Eu3(GaAs2)2
mvc-3525,VZnF4
mp-1219600,RbLa2Ti3O9
mp-1103850,Eu2GeS4
mp-866075,MgTaIr2
mp-9249,NaGeAu
mp-978854,Sr(GaH)2
mp-1112112,Cs2TlAsBr6
mp-542187,Sr2MnClO3
mp-867368,Eu3Sn
mp-1294490,V2FeO4
mp-1065753,MnGaFe2
mvc-5090,Ca2TiWO6
mp-1220188,NdGa3Ni
mp-1185883,MgHg3
mp-1102982,LaGaNi
mp-3826,Ce(SiPd)2
mp-22103,DyMnO3
mp-711,CeGa6
mp-865805,TaZnCo2
mp-559500,Na3VSO3
mp-33009,MnO2
mp-571390,Cs2LiCl3
mp-7979,K2PdF6
mp-1205537,Rb3RuF6
mp-755473,Li3VCr3O8
mp-2643,Ti3Cu4
mp-1225951,CsMgInF6
mp-13994,Ti3NiS6
mp-1218913,SmYSe2
mp-7759,BaSn3
mp-755381,V3CuO8
mp-1018656,Ca2H3Br
mp-1206617,Er7(TeIr)2
mp-1226818,Ce2ZnBi4
mp-676932,SrLiEuTeO6
mp-672325,TbIn2Ni
mp-15809,Cr2B
mp-1217660,Tb4Ni3Bi8
mp-1101890,PRuSe
mp-1273601,CaV4O10
mp-2399,YHg
mp-1224927,Fe3Ni3Pt2
mp-1100430,LiZnSb
mp-21875,Y4GaCo4
mp-15792,LiGdSe2
mp-752955,WOF4
mp-8401,CsMgF3
mp-977358,Ho2AgIr
mp-11169,Ba(PIr)2
mp-6119,Na2Nd2Ti3O10
mp-546953,Co2As2O7
mp-1518215,Sr2InBiO6
mp-129,Mo
mp-1095207,ZrPOs
mp-1174000,Li5Mn(CoO4)2
mp-1101184,V3O5F
mp-1079574,TePb
mp-696588,PH3
mvc-15861,MgWF6
mp-755389,CaEuO2
mp-1183764,CeLuMg2
mp-972549,SmLu3
mp-753629,Zr2O
mp-1181055,Ho5Tl3
mp-1225877,ErFe2Co2B
mp-971836,Zn2NiIr
mp-29894,Hg2WO4
mp-6362,Sr2TbIrO6
mp-1220732,Nb2SiNi3
mp-617283,Cu2AsClO4
mp-32684,HBr
mp-1025532,MnCu2SnTe4
mp-867827,DyCdAu2
mp-755046,Ce3Y4O12
mp-998750,KAgCl3
mp-37386,La2SmS4
mp-760762,NbOF3
mp-1114572,Rb2LiPrBr6
mp-1225598,ErMn3(FeSn2)3
mp-1188909,EuP3
mp-1215630,Zn4CdSe4S
mp-973847,La2ZnGa
mp-29453,SmCl2
mp-1111164,K3ScCl6
mp-1028708,Te6MoW3S2
mp-756821,LiAgF3
mp-1095520,KPd2O3
